Date,City,State
9/11/17 14:46,Seattle,WA
9/11/17 15:07,New York,NY
9/11/17 15:33,San Francisco,CA
9/11/17 17:09,San Francisco,CA
9/11/17 17:22,Washington,D.C.
9/11/17 23:03,Seattle,WA
9/12/17 5:10,New York,NY
9/12/17 6:18,Los Angeles,CA
9/12/17 6:41,Whittier,CA
9/12/17 8:28,New York,NY
9/12/17 8:56,Wilmington,NC
9/12/17 8:57,Wichita,KS
9/12/17 10:25,New York,NY
9/12/17 10:48,New York,NY
9/12/17 11:34,Dallas,TX
9/12/17 11:38,Chicago,IL
9/12/17 12:30,New York City,NY
9/12/17 12:52,Pocatello,Idaho
9/12/17 14:07,Tampa,Florida
9/12/17 14:13,San Francisco,CA
9/12/17 15:07,Washington,DC
9/12/17 15:47,Manchester,NH
9/12/17 16:15,New York,NY
9/12/17 16:48,Seattle,WA
9/12/17 17:33,Washington,DC
9/12/17 18:00,Pittsburgh,PA
9/12/17 18:18,Brookline,MA
9/12/17 20:11,Pittsburgh,PA
9/12/17 21:30,Modesto,Ca
9/12/17 22:03,Olympia,Washington
9/12/17 22:21,New York,NY
9/12/17 23:00,Boston,MA
9/13/17 0:46,Washington,DC
9/13/17 0:52,Portland,OR
9/13/17 2:31,Lawton,Oklahoma
9/13/17 5:15,Chicago,IL
9/13/17 6:07,Lisbon,OH
9/13/17 6:30,Seattle,WA
9/13/17 8:58,Washington,DC
9/13/17 10:15,Hillsdale,MI
9/13/17 11:45,New York,NY
9/13/17 13:15,Portland,OR
9/13/17 13:48,Asheville,NC
9/13/17 14:45,New York,NY
9/13/17 15:18,Mitchell,SD
9/13/17 15:18,Washington,DC
9/13/17 18:21,Salt Lake City,UT
9/13/17 22:25,Salt Lake City,UT
9/14/17 14:56,Bellingham,WA
9/14/17 15:07,Portland,ME
9/14/17 15:41,Los Angeles,CA
9/14/17 16:25,New York,New York
9/15/17 1:08,Cincinnati,OH
9/15/17 1:37,Cleveland,OH
9/15/17 3:41,Springfield,MA
9/15/17 5:08,Dallas,TX
9/15/17 5:22,Seattle,Washington
9/15/17 5:31,Emeryville,CA
9/15/17 6:23,Montgomery,AL
9/15/17 7:15,Rochester,NY
9/15/17 9:52,Washington,DC
9/15/17 10:15,Washington,DC
9/15/17 11:33,Brooklyn,NY
9/15/17 13:37,Miami,FL
9/15/17 13:48,Salt Lake City,UT
9/15/17 14:22,Salt Lake City,UT
9/15/17 15:18,Houston,TX
9/15/17 15:37,Ithaca,NY
9/15/17 16:03,Salt Lake City,UT
9/15/17 18:07,Syracuse,NY
9/15/17 18:52,Birmingham,AL
9/15/17 21:09,Lansing,NY
9/15/17 21:41,Salt Lake City,UT
9/15/17 21:41,Elmira,NY
9/15/17 22:44,Kankakee,IL
9/16/17 7:03,Los Angeles,CA
9/16/17 8:17,Los Angeles,CA
9/16/17 11:36,Ithaca,NY
9/16/17 12:30,San Diego,California
9/16/17 12:52,Houston,TX
9/16/17 13:50,South Salt Lake,UT
9/16/17 14:11,Atlanta,GA
9/16/17 14:33,Friendswood,TX
9/16/17 14:55,Ithaca,NY
9/17/17 7:26,Washington,DC
9/17/17 9:52,Denver,CO
9/17/17 9:52,New Bethlehem,PA
9/17/17 11:11,San Leandro,CA
9/17/17 13:37,Newark,NJ
9/17/17 14:56,Hanover,NJ
9/17/17 16:21,St-Cloud,MN
9/17/17 20:33,Birmingham,AL
9/18/17 5:56,Ypsilanti,MI
9/18/17 7:37,Syracuse,NY
9/18/17 8:44,New York,NY
9/18/17 9:52,Portland,ME
9/18/17 10:37,Detroit,MI
9/18/17 10:58,Washington,DC
9/18/17 11:33,Los Angeles,CA
9/18/17 12:07,Clarksville,TN
9/18/17 12:41,New York,NY
9/18/17 13:03,Washington,DC
9/18/17 14:22,Seattle,Washington
9/18/17 14:45,Long Island,New York
9/18/17 15:05,Chicago,IL
9/18/17 15:07,Friendswood,TX
9/18/17 15:07,Charleston,IL
9/18/17 18:07,Los Angeles,CA
9/18/17 18:41,Fort Worth,TX
9/18/17 19:26,San Diego,CA
9/18/17 19:37,Phoenix,AZ
9/18/17 21:41,New York,NY
9/18/17 22:26,Los Angeles,CA
9/18/17 22:37,San Francisco,CA
9/19/17 2:45,Vestavia Hills,AL
9/19/17 6:52,Montgomery,AL
9/19/17 7:03,San Diego,CA
9/19/17 7:37,Chicago,IL
9/19/17 9:07,Dallas,TX
9/19/17 9:09,Philadelphia,PA
9/19/17 9:41,Fargo,ND
9/19/17 10:48,Moline,IL
9/19/17 11:33,San Diego,CA
9/19/17 12:16,New York,New York
9/19/17 12:18,Indian Hill,OH
9/19/17 13:10,Washington,DC
9/19/17 13:18,Washington,DC
9/19/17 13:48,Dover,NH
9/19/17 14:11,Syracuse,NY
9/19/17 14:26,Brooklyn,New York
9/19/17 14:56,Cocoa,FL
9/19/17 15:13,Santa Ana,CA
9/19/17 15:18,San Diego,Ca
9/19/17 16:48,Los Angeles,CA
9/19/17 17:33,San Jose,CA
9/19/17 18:07,West Fargo,ND
9/19/17 18:12,Oakland,CA
9/19/17 20:11,San Francisco,CA
9/20/17 5:33,Fargo,ND
9/20/17 5:33,Santa Ana,CA
9/20/17 5:56,Fort Collins,CO
9/20/17 6:11,San Francisco,CA
9/20/17 6:52,San Francisco,CA
9/20/17 7:03,New York,NY
9/20/17 7:26,New York,New York
9/20/17 9:18,Los Angeles,CA
9/20/17 11:00,Los Angeles,CA
9/20/17 11:08,Macon,Georgia
9/20/17 12:52,Pleasanton,CA
9/20/17 13:26,Winchester,MA
9/20/17 14:10,Seattle,WA
9/20/17 14:22,Los Angeles,CA
9/20/17 14:25,Irondequoit,NY
9/20/17 16:07,Seattle,Washington
9/20/17 18:30,Los Angeles,CA
9/20/17 19:15,Centennial,CO
9/20/17 20:56,Harrisonburg,VA
9/21/17 6:18,Houston,Texas
9/21/17 7:26,Houston,Texas
9/21/17 8:23,Houston,TX
9/21/17 8:25,Houston,TX
9/21/17 8:41,Houston,TX
9/21/17 8:58,Milpitas,CA
9/21/17 10:38,San Francisco,CA
9/21/17 11:22,Cambridge,MA
9/21/17 11:22,Seattle,WA
9/21/17 11:45,Montgomery,AL
9/21/17 14:45,Indianapolis,IN
9/21/17 15:06,San Leandro,CA
9/21/17 15:41,Clarksville,TN
9/21/17 16:04,Sherman,TX
9/22/17 2:33,Hawthorne,CA
9/22/17 2:56,Indianapolis,IN
9/22/17 3:07,DeKalb,IL
9/22/17 4:03,Reading,PA
9/22/17 4:26,Murfreesboro,TN
9/22/17 5:12,St. George,UT
9/22/17 5:30,Emeryville,CA
9/22/17 8:11,Chico,CA
9/22/17 8:25,Moorhead,MN
9/22/17 8:33,Wausau,WI
9/22/17 12:06,Chicago,IL
9/22/17 13:48,Peoria,IL
9/22/17 14:33,San Diego,CA
9/22/17 14:56,Chicago,IL
9/22/17 16:26,Houston,TX
9/22/17 16:32,Carlisle,PA
9/22/17 16:37,Houston,Texas
9/23/17 5:00,Richmond,VA
9/23/17 8:22,Pensacola,FL
9/23/17 14:00,Los Angeles,CA
9/24/17 15:31,Murfreesboro,TN
9/24/17 17:42,Ithaca,NY
9/24/17 19:03,Los Angeles,CA
9/24/17 19:03,Los Angeles,CA
9/25/17 6:41,Chicago,IL
9/25/17 11:00,Fredericksburg,VA
9/25/17 16:47,Washington,DC
9/25/17 18:30,Syracuse,NY
9/25/17 21:54,New York,NY
9/26/17 3:30,Laredo,TX
9/26/17 3:52,Springfield,MA
9/26/17 4:37,San Ramon,CA
9/26/17 8:01,New York,NY
9/26/17 13:48,Salt Lake City,UT
9/26/17 13:48,Chicago,IL
9/26/17 16:37,Chattanooga,TN
9/26/17 22:03,Miami,FL
9/26/17,Venice Beach,CA
9/26/17 3:18,Washington,DC
9/26/17 3:18,New Bern,NC
9/26/17 3:30,Fayetteville,North Carolina
9/26/17 3:52,Springfield,MA
9/26/17 4:45,San Ramon,CA
9/26/17 7:15,Shreridan,WY
9/26/17 7:48,New York,NY
9/26/17 8:01,New York,NY
9/26/17 8:17,Greensboro,NC
9/26/17 9:58,Salt Lake City,UT
9/26/17 10:44,Washington,DC
9/26/17 13:26,Charleston,IL
9/26/17 13:48,Chicago,IL
9/26/17 13:57,Salt Lake City,UT
9/26/17 17:52,Washington,DC
9/26/17 21:00,New York,New York
9/26/17 21:30,Charlottesville,VA
9/26/17 22:03,Reading,PA
9/26/17 22:03,Turlock,California
9/26/17 22:22,Fredericksburg,VA
9/27/17 0:07,Colorado Springs,CO
9/27/17 5:00,New York,New York
9/27/17 5:45,Denver,CO
9/27/17 6:07,Richmond,VA
9/27/17 7:02,New York,NY
9/27/17 7:26,Red Bluff,CA
9/27/17 7:26,Shreridan,WY
9/27/17 7:57,New York,NY
9/27/17 8:33,Topeka,KS
9/27/17 8:56,Stanford,CA
9/27/17 9:15,Atlanta,GA
9/27/17 9:18,New York,NY
9/27/17 10:25,Phoenix,AZ
9/27/17 10:37,Passaic,NJ
9/27/17 10:37,New York,NY
9/27/17 11:30,Miami,FL
9/27/17 11:56,New York,NY
9/27/17 11:57,Washington,DC
9/27/17 12:01,New York,NY
9/27/17 12:06,Portland,OR
9/27/17 12:39,Springfield,MO
9/27/17 12:39,San Bernardino,CA
9/27/17 12:41,Greensboro,NC
9/27/17 13:00,Philadelphia,PA
9/27/17 13:03,Washington,DC
9/27/17 13:03,Phoenix,AZ
9/27/17 13:03,San Jose,CA
9/27/17 13:15,Washington,DC
9/27/17 13:34,Pittsburgh,PA
9/27/17 13:37,Seattle,WA
9/27/17 13:40,Seattle,WA
9/27/17 14:07,Springfield,MO
9/27/17 14:22,Lexington,KY
9/27/17 14:30,Raleigh,NC
9/27/17 14:33,Greenfield,MA
9/27/17 14:47,New York,NY
9/27/17 14:54,New York,NY
9/27/17 14:56,Overland Park,KS
9/27/17 15:41,New York,NY
9/27/17 18:00,Long Beach,CA
9/27/17 18:53,Detroit,MI
9/27/17 19:15,New York,NY
9/27/17 19:15,Cape Girardeau,MO
9/27/17 19:26,San Bernardino,CA
9/27/17 19:30,California,MO
9/27/17 19:37,Cambridge,MA
9/27/17 19:37,Springfield,MO
9/27/17 20:22,Wilkes-Barre,PA
9/27/17 22:03,Provo,UT
9/27/17 22:03,Fort Wayne,IN
9/27/17 23:33,Chicago,IL
9/28/17 2:11,Los Angeles,CA
9/28/17 2:11,Washington,DC
9/28/17 3:52,San Ramon,CA
9/28/17 5:56,Miami Beach,FL
9/28/17 8:04,Macon,Georgia
9/28/17 8:27,Brooklyn,New York
9/28/17 9:41,Hampton,VA
9/28/17 11:45,Atlanta,GA
9/28/17 11:48,Miami,FL
9/28/17 12:07,Los Angeles,CA
9/28/17 12:15,Los Angeles,CA
9/28/17 12:30,Murfreesboro,TN
9/28/17 12:52,Santa Rosa,CA
9/28/17 13:35,Denver,CO
9/28/17 14:00,San Diego,CA
9/28/17 14:06,Los Angeles,CA
9/28/17 14:45,San Diego,California
9/28/17 14:51,Grand Rapids,MI
9/28/17 15:21,Sarasota,FL
9/28/17 20:56,santa fe,NM
9/28/17 21:52,Phillipsburg,MO
9/28/17 22:15,Charlottesville,VA
9/29/17 2:56,Hartford,CT
9/29/17 5:01,Kansas City,MO
9/29/17 5:56,Tucson,Arizona
9/29/17 7:25,Pittsburgh,PA
9/29/17 8:33,Republic,MO
9/29/17 9:18,San Diego,California
9/29/17 9:30,Washington,DC
9/29/17 9:41,Des Moines,IA
9/29/17 10:03,Springfield,MO
9/29/17 10:19,Warrenton,VA
9/29/17 10:41,Washington,DC
9/29/17 10:48,New York,NY
9/29/17 10:54,Emeryville,CA
9/29/17 11:31,Lebanon,PA
9/29/17 11:45,Altoona,PA
9/29/17 11:45,Chicago,IL
9/29/17 12:28,Leesburg,Virginia
9/29/17 13:15,Phillipsburg,MO
9/29/17 13:48,Tampa,Florida
9/29/17 14:11,Tampa,Florida
9/29/17 14:22,Folsom,CA
9/29/17 14:33,Orlando,Florida
9/29/17 14:49,San Francisco,CA
9/29/17 23:00,Sheridan,WY
9/30/17 6:18,St. Edwardsville,IL
9/30/17 6:22,Seattle,WA
9/30/17 6:52,Columbia,MS
9/30/17 7:37,New London,CT
9/30/17 8:22,Phoenix,AZ
9/30/17 9:07,Sausalito,CA
9/30/17 9:52,Hartford,CT
9/30/17 10:54,Chicago,IL
9/30/17 12:18,Bridgeport,CT
9/30/17 14:45,Warrenton,VA
9/30/17 15:18,St. Louis,MO
9/30/17 16:15,New York,NY
9/30/17 17:15,Lexington,KY
9/30/17 19:15,Los Angeles,CA
10/1/17 5:56,Milwaukee,Wisconsin
10/1/17 6:09,Los Angeles,CA
10/1/17 6:30,Charlottesville,VA
10/1/17 8:45,Chicago,IL
10/1/17 10:45,Greensboro,NC
10/1/17 12:40,New York,NY
10/1/17 15:30,San Antonio,TX
10/1/17 16:23,New York,NY
10/1/17 17:56,Ann Arbor,MI
10/1/17 23:17,Bellevue,WA
10/2/17 0:56,Stanford,CA
10/2/17 5:45,Harrisburg,Pennsylvania
10/2/17 6:07,Eugene,OR
10/2/17 9:07,Eugene,OR
10/2/17 11:00,San Antonio,TX
10/2/17 11:00,Whiteside,TN
10/2/17 11:49,Whippany,NJ
10/2/17 11:56,Lily,KY
10/2/17 14:05,Palo Alto,CA
10/2/17 14:31,New York,NY
10/2/17 15:07,Terre Haute,IN
10/2/17 17:03,Palo Alto,CA
10/2/17 18:06,Ames,IA
10/3/17 3:07,New York,NY
10/3/17 8:33,Milwaukee,WI
10/3/17 12:27,Portland,OR
10/3/17 12:30,Rockville,MD
10/3/17 14:45,New Providence,New Jersey
10/3/17 15:52,Portland,OR
10/3/17 20:14,Ames,IA
10/3/17 21:07,Ithaca,NY
10/4/17 6:07,Seattle,WA
10/4/17 6:54,Boise,Idaho
10/4/17 7:03,Springfield,MA
10/4/17 7:37,Kansas City,MO
10/4/17 8:56,Madison,WI
10/4/17 9:52,Chicago,IL
10/4/17 10:15,Denver,CO
10/4/17 10:37,Washington,DC
10/4/17 11:22,Washington,DC
10/4/17 12:30,Seattle,WA
10/4/17 18:07,Amherst,MA
10/4/17 18:44,Detroit,MI
10/4/17 21:18,Greenfield,MA
10/5/17 3:40,New York,NY
10/5/17 6:04,West Plains,MO
10/5/17 6:06,Montgomery,Alabama
10/5/17 6:07,Wichita,KS
10/5/17 6:30,Madison,WI
10/5/17 10:56,Ames,IA
10/5/17 11:22,New York,NY
10/5/17 12:07,Howard Beach,New York
10/5/17 12:44,Annapolis,Maryland
10/5/17 12:52,Brooklyn,New York
10/5/17 13:03,Annapolis,MD
10/5/17 13:32,Jacksonville,FL
10/5/17 13:48,Jacksonville,FL
10/5/17 13:48,tampa,Florida
10/5/17 14:11,Yakima,WA
10/5/17 20:22,Los Angeles,CA
10/5/17 20:45,Colorado Springs,Colorado
10/5/17 22:15,Milwaukee,Wisconsin
10/6/17 7:07,Washington,District of Columbia
10/6/17 11:11,Sioux City,IA
10/6/17 11:56,Washington,D.C.
10/6/17 21:01,Springfield,MO
10/7/17 7:26,Los Angeles,CA
10/7/17 20:33,Madison,WI
10/7/17 22:03,Bayside,New York
10/7/17 23:45,Plymouth,NH
10/8/17 10:36,Venice Beach,CA
10/8/17 13:00,Rockville,MD
10/8/17 14:11,Whitewater,WI
10/8/17 14:33,Los Angeles,CA
10/8/17 15:07,Los Angeles,CA
10/8/17 23:11,Brooklyn,NY
10/9/17 8:17,Annapolis,Maryland
10/9/17 8:22,Overland Park,KS
10/9/17 8:33,Fort Atkinson,WI
10/9/17 10:09,El Paso,TX
10/9/17 11:56,Washington,DC
10/9/17 12:03,Waterville,ME
10/9/17 13:35,Washington,DC
10/9/17 18:00,South Bend,IN
10/9/17 19:26,Lewiston,ME
10/9/17 20:56,Auburn,NY
10/9/17 21:07,Grabill,IN
10/10/17 2:00,Annapolis,Maryland
10/10/17 4:15,Indianapolis,IN
10/10/17 4:15,Columbus,IN
10/10/17 6:20,Indianapolis,IN
10/10/17 7:22,New York,NY
10/10/17 8:00,Hays,KS
10/10/17 8:33,Columbia,MO
10/10/17 14:07,Orlando,FL
10/10/17 14:32,Rochester,NY
10/10/17 14:33,Lewiston,ME
10/10/17 15:07,South Bend,IN
10/10/17 16:37,Spokane,WA
10/10/17 16:43,Bangor,ME
10/10/17 17:08,Spokane,WA
10/10/17 20:53,Philadelphia,PA
10/11/17 4:37,Indianapolis,IN
10/11/17 5:00,Chicago,IL
10/11/17 7:03,Woodbury,NJ
10/11/17 7:26,San Antonio,TX
10/11/17 7:26,Baltimore,MD
10/11/17 8:57,Greenfield,MA
10/11/17 9:18,Rochester,NY
10/11/17 10:26,Washington,DC
10/11/17 11:33,Knoxville,Tennessee
10/11/17 11:45,Houston,Texas
10/11/17 11:56,Frederick,MD
10/11/17 12:07,Seattle,WA
10/11/17 12:07,Montgomery,AL
10/11/17 13:03,Bellevue,Washington
10/11/17 13:03,West Palm Beach,FL
10/11/17 13:08,West Palm Beach,FL
10/11/17 13:37,Centralia,WA
10/11/17 13:37,Irondequoit,NY
10/11/17 13:48,New York,NY
10/11/17 14:33,Allentown,PA
10/11/17 15:00,Seattle,WA
10/11/17 15:50,Rochester,NY
10/11/17 16:12,Spokane,WA
10/11/17 16:15,Seattle,WA
10/11/17 17:22,Spokane,WA
10/11/17 18:41,Spokane,WA
10/11/17 21:52,Providence,RI
10/12/17 2:11,Rochester,NY
10/12/17 3:30,Miami,FL
10/12/17 5:56,Edgewater,NJ
10/12/17 6:15,Staten Island,NY
10/12/17 8:22,Philadelphia,PA
10/12/17 10:26,Spokane,WA
10/12/17 13:37,Spokane,WA
10/12/17 14:22,Midland,MI
10/12/17 14:22,Salt Lake City,UT
10/12/17 18:18,Baltimore,MD
10/12/17 19:57,Spokane,WA
10/12/17 20:11,Conshohocken,PA
10/13/17 1:38,Los Angeles,CA
10/13/17 3:52,New York,NY
10/13/17 4:53,Venice Beach,CA
10/13/17 5:29,Emeryville,CA
10/13/17 5:55,New York,NY
10/13/17 6:07,Topeka,KS
10/13/17 7:09,Burlington,VT
10/13/17 7:15,Indiana,PA
10/13/17 7:26,Stamford,CT
10/13/17 7:37,Geneseo,KS
10/13/17 8:33,Riverside,CA
10/13/17 9:18,Orlando,Florida
10/13/17 10:27,Warrenton,VA
10/13/17 11:37,Miami,FL
10/13/17 13:15,Washington,DC
10/13/17 17:56,Richmond,VA
10/13/17 19:15,Westborough,MA
10/13/17 20:00,Fitchburg,MA
10/13/17 21:41,casper,wy
10/14/17 5:56,Schaumburg,IL
10/14/17 8:33,Bangor,Maine
10/14/17 12:00,The Villages,Florida
10/14/17 16:48,Fargo,ND
10/14/17 19:15,Springfield,MA
10/14/17 19:48,Washington,DC
10/15/17 2:45,Illinois,Chicago
10/15/17 10:01,New York,NY
10/15/17 12:28,New York,NY
10/15/17 13:25,Washington,D.C.
10/15/17 13:26,Washington,DC
10/15/17 13:36,Des Moines,IA
10/15/17 15:07,Cocoa,FL
10/15/17 15:18,Eau Claire,WI
10/15/17 15:18,Parkersburg,IA
10/15/17 15:18,New York,New York
10/15/17 16:03,Stronghurst,IL
10/15/17 16:51,Washington,DC
10/15/17 17:19,Westborough,MA
10/15/17 17:22,Winston-Salem,NC
10/15/17 17:33,Savannah,GA
10/15/17 22:15,New York,NY
10/15/17 22:20,Paducah,KY
10/16/17 2:11,Orlando,Florida
10/16/17 3:01,New York,NY
10/16/17 5:22,Des Moines,IO
10/16/17 5:56,Washington,DC
10/16/17 6:52,Columbus,GA
10/16/17 7:03,New York,NY
10/16/17 7:26,Highland,CA
10/16/17 7:56,New York,NY
10/16/17 8:00,Washington,DC
10/16/17 8:23,New York,NY
10/16/17 8:33,Biloxi,MS
10/16/17 8:56,Phoenix,AZ
10/16/17 8:56,Venice Beach,CA
10/16/17 9:30,Fort Myers,FL
10/16/17 9:41,Dulles,VA
10/16/17 9:52,Las Vegas,NV
10/16/17 9:52,Denver,CO
10/16/17 9:55,Columbia,MS
10/16/17 10:03,Greenwich,CT
10/16/17 10:03,Austin,TX
10/16/17 10:15,New York,NY
10/16/17 10:37,Chicago,IL
10/16/17 10:37,Chicago,IL
10/16/17 11:11,New York,NY
10/16/17 11:23,New York,NY
10/16/17 11:33,Moline,IL
10/16/17 11:45,Helena,MT
10/16/17 12:18,Youngstown,OH
10/16/17 12:41,Orlando,Florida
10/16/17 13:26,Chicago,IL
10/16/17 14:00,Cocoa,FL
10/16/17 14:45,New York,NY
10/16/17 16:03,Hartford,CT
10/16/17 16:03,Pageland,S.C
10/16/17 16:26,Orlando,Florida
10/16/17 18:41,New York,NY
10/16/17 18:52,Washington,DC
10/16/17 20:00,Shreridan,WY
10/16/17 23:45,New York,New York
10/17/17 0:52,New York,NY
10/17/17 3:30,New York,NY
10/17/17 4:33,New York,NY
10/17/17 4:48,Orlando,Florida
10/17/17 5:00,Venice Beach,CA
10/17/17 5:22,Miami,FL
10/17/17 5:32,Illinois,Chicago
10/17/17 6:11,Chico,CA
10/17/17 6:21,Whitewater,WI
10/17/17 7:15,New York,NY
10/17/17 8:00,Houston,Texas
10/17/17 8:11,Fort Atkinson,WI
10/17/17 8:11,Farmington,MI
10/17/17 9:18,Wilton Manors,Florida
10/17/17 9:21,New York,NY
10/17/17 9:52,Hornell,NY
10/17/17 10:03,Brooklyn,New York
10/17/17 12:09,Baltimore,MD
10/17/17 12:12,Washington,DC
10/17/17 12:18,Baltimore,MD
10/17/17 12:24,Washington,DC
10/17/17 12:33,Washington,DC
10/17/17 12:35,Atlanta,GA
10/17/17 12:36,Washington,DC
10/17/17 12:52,Baltimore,MD
10/17/17 12:52,Baltimore,MD
10/17/17 12:58,New York,NY
10/17/17 13:02,Baltimore,MD
10/17/17 13:03,Philadelphia,PA
10/17/17 13:15,Atlanta,Georgia
10/17/17 13:20,Annapolis,Maryland
10/17/17 13:39,Jacksonville,FL
10/17/17 13:48,Annapolis,Maryland
10/17/17 13:53,Philadelphia,PA
10/17/17 14:11,Coldwater,MI
10/17/17 14:55,Washington,DC
10/17/17 15:26,Washington,DC
10/17/17 16:03,New York,NY
10/17/17 16:15,Reading,PA
10/17/17 16:21,Macon,Georgia
10/17/17 17:28,New York,NY
10/17/17 17:45,Riverside,CA
10/17/17 18:07,Adelphi,MD
10/17/17 18:07,Sioux City,IA
10/17/17 18:23,Waldorf,MD
10/17/17 18:41,Baltimore,MD
10/17/17 19:03,Los Angeles,CA
10/17/17 21:30,Kansas City,Missouri
10/17/17 22:37,Huntington,WV
10/17/17 23:33,New York,NY
10/18/17 1:15,Washington,DC
10/18/17 2:00,New York,NY
10/18/17 2:01,New York,NY
10/18/17 4:26,New York,NY
10/18/17 5:00,New York,NY
10/18/17 7:26,Rochester,NY
10/18/17 8:00,Chicago,IL
10/18/17 8:00,Oakland,CA
10/18/17 8:45,Atlanta,GA
10/18/17 9:07,Washington,DC
10/18/17 9:18,Wilton Manors,Florida
10/18/17 10:55,Fort Wayne,IN
10/18/17 11:10,Staten Island,NY
10/18/17 13:03,Seattle,WA
10/18/17 14:11,Pearland,TX
10/18/17 14:14,New York,NY
10/18/17 15:06,New York,NY
10/18/17 15:07,Shreveport,LA
10/18/17 16:03,Tyler,TX
10/18/17 16:37,Los Angeles,CA
10/18/17 17:19,New York,NY
10/18/17 17:44,Portland,Oregon
10/18/17 17:52,Ames,IA
10/18/17 18:07,Bayside,New York
10/18/17 18:39,Seattle,WA
10/18/17 20:45,San Francisco,CA
10/18/17 21:18,Thousand Oaks,CA
10/19/17 1:33,Franklin,Indiana
10/19/17 1:41,Houston,Texas
10/19/17 3:40,Staten Island,NY
10/19/17 3:56,Miami,FL
10/19/17 5:22,Norfolk,VA
10/19/17 5:22,Salt Lake City,Utah
10/19/17 6:04,Riverhead,NY
10/19/17 7:03,Cambridge,MA
10/19/17 7:53,Bossier City,LA
10/19/17 8:15,Los Angeles,CA
10/19/17 8:45,Moab,UT
10/19/17 9:12,Seattle,WA
10/19/17 10:03,St. Petersburg,FL
10/19/17 13:48,New York,NY
10/19/17 14:22,Washington,DC
10/19/17 16:26,Davis,CA
10/19/17 23:33,Davenport,IA
10/20/17 1:15,Pittsburgh,PA
10/20/17 2:56,Barksdale Air Force Base,LA
10/20/17 5:56,Georgetown,DE
10/20/17 7:15,Georgetown,DE
10/20/17 7:25,Emeryville,CA
10/20/17 8:56,Wilton Manors,Florida
10/20/17 9:36,New York,NY
10/20/17 9:41,Washington,DC
10/20/17 11:31,Binghamton,NY
10/20/17 11:56,Fayette,NY
10/20/17 12:30,Chicago,IL
10/20/17 12:52,Washington,DC
10/20/17 13:19,Philadelphia,PA
10/20/17 15:18,Albany,NY
10/21/17 8:00,Frederick,MD
10/21/17 14:41,Fort Wayne,IN
10/21/17 14:45,Staten Island,NY
10/21/17 16:26,Washington,DC
10/21/17 22:03,Fort Wayne,IN
10/22/17 6:30,Portland,ME
10/22/17 11:56,Willmar,MN
10/22/17 12:30,Baton Rouge,LA
10/22/17 19:09,Wilmington,DE
10/22/17 21:07,Los Angeles,CA
10/22/17 22:15,Torrington,CT
10/22/17 22:15,Newton,IA
10/23/17 1:26,New York,New York
10/23/17 4:48,Bethesda,Maryland
10/23/17 6:18,Montgomery,AL
10/23/17 6:41,Fitchburg,MA
10/23/17 9:30,Winters,CA
10/24/17 3:16,New York,NY
10/24/17 5:00,Washington,DC
10/24/17 7:32,Minneapolis,MN
10/24/17 8:22,Des Moines,IA
10/24/17 9:18,Washington,DC
10/24/17 9:18,Fargo,North Dakota
10/24/17 9:23,Bryan,TX
10/24/17 11:22,St. Paul,MN
10/24/17 11:56,Harrisburg,Pennsylvania
10/24/17 12:41,Philadelphia,PA
10/24/17 13:15,New York,NY
10/24/17 14:22,Spokane,WA
10/24/17 15:18,New York,NY
10/24/17 15:41,Joliet,IL
10/24/17 16:15,Denver,CO
10/24/17 18:30,Spokane,WA
10/24/17 18:39,Spokane,WA
10/24/17 20:08,Moundville,AL
10/24/17 21:07,Huntington,WV
10/24/17 23:20,Fresno,CA
10/25/17 0:20,Stanford,CA
10/25/17 3:34,Philadelphia,PA
10/25/17 4:37,Bellevue,WA
10/25/17 5:30,Washington,District of Columbia
10/25/17 6:20,Salt Lake City,UT
10/25/17 6:30,Arlington,Virginia
10/25/17 7:03,Rochester,MN
10/25/17 7:03,Normal,IL
10/25/17 7:32,Olympia,Washington
10/25/17 8:00,West Palm Beach,Florida
10/25/17 9:31,Spokane,WA
10/25/17 11:28,Wilmington,DE
10/25/17 13:07,Easton,PA
10/25/17 13:48,Indianapolis,IN
10/25/17 14:52,Pittsburgh,PA
10/25/17 15:16,Visalia,CA
10/25/17 15:30,new york,ny
10/25/17 15:47,Centralia,WA
10/25/17 15:52,Fresno,CA
10/25/17 16:37,Lansing,MI
10/25/17 18:30,Fresno,CA
10/25/17 21:41,Binghamton,NY
10/25/17 22:36,Thousand Oaks,CA
10/26/17 4:03,Washington,DC
10/26/17 7:15,Cambridge,MA
10/26/17 8:22,Moab,Utah
10/26/17 10:15,Washington,DC
10/26/17 10:34,Raleigh,NC
10/26/17 11:11,New York,NY
10/26/17 11:33,Atlanta,GA
10/26/17 12:16,Lexington,KY
10/26/17 12:52,New York,NY
10/26/17 12:52,Iowa City,Iowa
10/26/17 14:26,Chicago,IL
10/26/17 15:20,New York,NY
10/26/17 16:26,Seattle,WA
10/26/17 17:17,Minneapolis,MN
10/26/17 21:07,Fresno,CA
10/26/17 21:07,Philadelphia,PA
10/26/17 21:52,New York,NY
10/27/17 2:11,Stanford,CA
10/27/17 2:11,San Ramon,CA
10/27/17 2:56,Phillipsburg,MO
10/27/17 4:21,Oswego,NY
10/27/17 5:11,San Ramon,CA
10/27/17 5:22,San Ramon,CA
10/27/17 6:18,Venice Beach,CA
10/27/17 9:02,New York,NY
10/27/17 9:18,Howard Beach,New York
